"pair","pairwise_distance","frxfr"
"4658---5394",0.106944444444444,3.94835570438662e-05
"4482---5394",0.24231843575419,3.94835570438662e-05
"1335---5394",0.20198440822112,6.58059275904502e-05
"15943---5394",0.0878661087866109,0.000478957608815558
"5673---5394",0.201249132546842,3.94835570438662e-05
"7314---5394",0.101108033240997,6.58059275904502e-05
"76---5394",0.26546212647672,0.000404791027327985
"13922---5394",0.102083333333333,0.000149911863151617
"2912---5394",0.199022346368715,1.19852170567605e-05
"6172---5394",0.131672597864769,6.79484466356798e-05
"4782---5394",0.220069204152249,1.3483368882858e-05
"5183---5394",0.20687237026648,7.49076035447775e-06
"754---5394",0.111188325225851,5.99260852838025e-06
"4459---5394",0.284916201117318,7.49076035447775e-06
"248---5394",0.209217264081931,8.98891218057525e-06
"4172---5394",0.198762035763411,6.44205395381047e-05
"78---5394",0.199312714776632,0.000338582370225577
"6556---5394",0.194167852062589,1.49815207089555e-05
"2312---5394",0.215268225584594,7.394105516406e-05
"8239---5394",0.152469577666428,1.04870640066728e-05
"14420---5394",0.164002779708131,1.19852170567605e-05
"6630---5394",0.194174757281553,6.14242358859097e-05
"8903---5394",0.294605809128631,4.49445670228275e-06
"27---5394",0.226206896551724,4.49445670228275e-06
"4556---5394",0.265402843601896,7.49076035447775e-06
"3171---5394",0.197095435684647,4.49445670228275e-06
"8189---5394",0.0946996466431096,8.98891218057525e-06
"849---5394",0.194539249146758,4.49445670228275e-06
"175---5394",0.237964236588721,7.49076035447775e-06
"6172---746",0.143673469387755,0.000730445777046235
"1383---746",0.22457337883959,0.000848896435059423
"8352---746",0.26566757493188,0.000424448224108659
"9489---746",0.166318719554628,0.000424448224108659
"2312---746",0.232059020791415,0.00079486631658434
"4658---746",0.216271186440678,0.000424448224108659
"4482---746",0.270932607215793,0.000424448224108659
"1335---746",0.216666666666667,0.000707413698075835
"15943---746",0.217627118644068,0.00514879412356985
"5673---746",0.160055671537926,0.000424448224108659
"7314---746",0.215395003376097,0.000707413698075835
"76---746",0.247910863509749,0.00435150339908835
"13922---746",0.205023761031908,0.00161155247529576
"2912---746",0.221614227086183,0.000128841079076209
"6172---746",0.174912891986063,0.000730445777046235
"4782---746",0.235413839891452,0.000144946210671262
"5183---746",0.138928067700987,8.05256711331572e-05
"754---746",0.19606512890095,6.44205395381047e-05
"4459---746",0.304979253112033,8.05256711331572e-05
"248---746",0.120765832106038,9.66308027282097e-05
"4172---746",0.0131852879944483,0.00069252077700831
"78---746",0.0864453665283541,0.00363976035890292
"6556---746",0.131860299358517,0.000161051342266314
"2312---746",0.221774193548387,0.00079486631658434
"8239---746",0.183286516853933,0.000112735934323262
"14420---746",0.197690217391304,0.000128841079076209
"6630---746",0.16759388038943,0.000660310513818205
"8903---746",0.302486187845304,4.83154079430523e-05
"27---746",0.218034993270525,4.83154079430523e-05
"4556---746",0.241029113067028,8.05256711331572e-05
"3171---746",0.0383275261324042,4.83154079430523e-05
"8189---746",0.209109730848861,9.66308027282097e-05
"849---746",0.220293724966622,4.83154079430523e-05
"175---746",0.222068965517241,8.05256711331572e-05
"5394---746",0.198620689655172,6.44205395381047e-05
"6172---15943",0.114121510673235,0.00543076114003282
"1383---15943",0.117486338797814,0.00631142504523138
"8352---15943",0.263758389261745,0.00315571257152924
"9489---15943",0.246797033041133,0.00315571257152924
"2312---15943",0.232262382864793,0.00590971874884838
"4658---15943",0.11449864498645,0.00315571257152924
"4482---15943",0.265710382513661,0.00315571257152924
"1335---15943",0.201663201663202,0.00525952088733067
"15943---15943",0.00203804347826087,0.1956541765
"5673---15943",0.207853757616791,0.00315571257152924
"7314---15943",0.0978407557354926,0.00525952088733067
"76---15943",0.280189959294437,0.0323528129028993
"13922---15943",0.0977596741344195,0.0119816649407584
"2912---15943",0.21418826739427,0.000957915217631117
"6172---15943",0.144947735191638,0.00543076114003282
"4782---15943",0.236289776574137,0.00107765459537823
"5183---15943",0.210814510609172,0.000598696986562676
"754---15943",0.127038043478261,0.000478957608815558
"4459---15943",0.298497267759563,0.000598696986562676
"248---15943",0.220872051465332,0.000718436364309793
"4172---15943",0.219986586183769,0.00514879412356985
"78---15943",0.227211796246649,0.0270611039687217
"6556---15943",0.19375,0.00119739397312535
"2312---15943",0.220578345662408,0.00590971874884838
"8239---15943",0.16,0.000838175742056911
"14420---15943",0.158073270013569,0.000957915217631117
"6630---15943",0.206499661475965,0.00490931536807561
"8903---15943",0.299729364005413,0.000359218231068441
"27---15943",0.24040404040404,0.000359218231068441
"4556---15943",0.267680105750165,0.000598696986562676
"3171---15943",0.217801753202967,0.000359218231068441
"8189---15943",0.0926694329183956,0.000718436364309793
"849---15943",0.194,0.000359218231068441
"175---15943",0.255376344086022,0.000598696986562676
"5394---15943",0.0912863070539419,0.000478957608815558
"746---15943",0.219528619528619,0.00514879412356985
"6172---1823",0.105697770437655,6.79484466356798e-05
"1383---1823",0.0342231348391513,7.89671128637423e-05
"8352---1823",0.270596115204287,3.94835570438662e-05
"9489---1823",0.23973063973064,3.94835570438662e-05
"2312---1823",0.232309746328438,7.394105516406e-05
"4658---1823",0.0684281842818428,3.94835570438662e-05
"4482---1823",0.255464480874317,3.94835570438662e-05
"1335---1823",0.217753120665742,6.58059275904502e-05
"15943---1823",0.126444595513256,0.000478957608815558
"5673---1823",0.214864864864865,3.94835570438662e-05
"7314---1823",0.106901217861976,6.58059275904502e-05
"76---1823",0.262907608695652,0.000404791027327985
"13922---1823",0.112244897959184,0.000149911863151617
"2912---1823",0.233287858117326,1.19852170567605e-05
"6172---1823",0.146153846153846,6.79484466356798e-05
"4782---1823",0.226287262872629,1.3483368882858e-05
"5183---1823",0.220477815699659,7.49076035447775e-06
"754---1823",0.139377537212449,5.99260852838025e-06
"4459---1823",0.306748466257669,7.49076035447775e-06
"248---1823",0.220399429386591,8.98891218057525e-06
"4172---1823",0.221625251846877,6.44205395381047e-05
"78---1823",0.229892761394102,0.000338582370225577
"6556---1823",0.202223766504517,1.49815207089555e-05
"2312---1823",0.223268325487559,7.394105516406e-05
"8239---1823",0.14185393258427,1.04870640066728e-05
"14420---1823",0.162932790224033,1.19852170567605e-05
"6630---1823",0.205284552845528,6.14242358859097e-05
"8903---1823",0.300067430883345,4.49445670228275e-06
"27---1823",0.237390719569603,4.49445670228275e-06
"4556---1823",0.273267326732673,7.49076035447775e-06
"3171---1823",0.228129205921938,4.49445670228275e-06
"8189---1823",0.0924895688456189,8.98891218057525e-06
"849---1823",0.209612817089453,4.49445670228275e-06
"175---1823",0.256548018804567,7.49076035447775e-06
"5394---1823",0.110573600552868,5.99260852838025e-06
"746---1823",0.222521915037087,6.44205395381047e-05
"15943---1823",0.13225371120108,0.000478957608815558
"6172---16455",0.222497932175352,0.000169871109649965
"1383---16455",0.295297372060858,0.00019741777409484
"8352---16455",0.303198887343533,9.87088885774075e-05
"9489---16455",0.283204497540408,9.87088885774075e-05
"2312---16455",0.276052449965493,0.00018485263035892
"4658---16455",0.296423658872077,9.87088885774075e-05
"4482---16455",0.2945301542777,9.87088885774075e-05
"1335---16455",0.27246790299572,0.000164514812255696
"15943---16455",0.292011019283747,0.00119739397312535
"5673---16455",0.279803646563815,9.87088885774075e-05
"7314---16455",0.298630136986301,0.000164514812255696
"76---16455",0.309205903021785,0.00101197752698068
"13922---16455",0.286107290233838,0.000374779642569294
"2912---16455",0.274633123689727,2.9963041417911e-05
"6172---16455",0.260099220411056,0.000169871109649965
"4782---16455",0.278357689631176,3.3708420830156e-05
"5183---16455",0.281650071123755,1.87269001212005e-05
"754---16455",0.305422100205903,1.49815207089555e-05
"4459---16455",0.0796586059743955,1.87269001212005e-05
"248---16455",0.262453531598513,2.24722795334455e-05
"4172---16455",0.289013296011197,0.000161051342266314
"78---16455",0.279329608938547,0.000846455890986219
"6556---16455",0.265467625899281,3.7453800242401e-05
"2312---16455",0.272475795297372,0.00018485263035892
"8239---16455",0.270135424091233,2.62176589456905e-05
"14420---16455",0.269655172413793,2.9963041417911e-05
"6630---16455",0.271960646521434,0.000153560583441825
"8903---16455",0.258584442887176,1.12361412967105e-05
"27---16455",0.303092783505155,1.12361412967105e-05
"4556---16455",0.272916666666667,1.87269001212005e-05
"3171---16455",0.28421052631579,1.12361412967105e-05
"8189---16455",0.282105263157895,2.24722795334455e-05
"849---16455",0.291695264241592,1.12361412967105e-05
"175---16455",0.295566502463054,1.87269001212005e-05
"5394---16455",0.289713086074178,1.49815207089555e-05
"746---16455",0.288826423049895,0.000161051342266314
"15943---16455",0.295967190704033,0.00119739397312535
"1823---16455",0.298017771701982,1.49815207089555e-05
"6172---9751",0.120401337792642,0.000322755111110626
"1383---9751",0.0727522306108442,0.000375093774006002
"8352---9751",0.266085790884719,0.000187546889909978
"9489---9751",0.251686909581646,0.000187546889909978
"2312---9751",0.242647058823529,0.00035122000070244
"4658---9751",0.0468113975576662,0.000187546889909978
"4482---9751",0.26009582477755,0.000187546889909978
"1335---9751",0.227146814404432,0.000312578145973994
"15943---9751",0.123725356900068,0.00227504856850359
"5673---9751",0.222297756628144,0.000187546889909978
"7314---9751",0.102165087956698,0.000312578145973994
"76---9751",0.272233536999321,0.001922757317799
"13922---9751",0.118885869565217,0.000712081327005558
"2912---9751",0.243686006825939,5.6929779183627e-05
"6172---9751",0.162709497206704,0.000322755111110626
"4782---9751",0.247631935047361,6.4046000128092e-05
"5183---9751",0.228395061728395,3.55811105362785e-05
"754---9751",0.132881355932203,2.84648895918135e-05
"4459---9751",0.310792349726776,3.55811105362785e-05
"248---9751",0.2319255547602,4.26973314807435e-05
"4172---9751",0.22751677852349,0.000305997552937576
"78---9751",0.236436704621567,0.0016082662067049
"6556---9751",0.217512161223072,7.1162221072557e-05
"2312---9751",0.235728676964406,0.00035122000070244
"8239---9751",0.160476524176594,4.98135524252085e-05
"14420---9751",0.175712347354138,5.6929779183627e-05
"6630---9751",0.204884667571235,0.000291765111048646
"8903---9751",0.303378378378378,2.13486686473485e-05
"27---9751",0.251851851851852,2.13486686473485e-05
"4556---9751",0.277227722772277,3.55811105362785e-05
"3171---9751",0.236682400539447,2.13486686473485e-05
"8189---9751",0.103544127866574,4.26973314807435e-05
"849---9751",0.218958611481976,2.13486686473485e-05
"175---9751",0.265278710543989,3.55811105362785e-05
"5394---9751",0.128453038674033,2.84648895918135e-05
"746---9751",0.227762803234501,0.000305997552937576
"15943---9751",0.130229419703104,0.00227504856850359
"1823---9751",0.071864406779661,2.84648895918135e-05
"16455---9751",0.300068352699932,7.1162221072557e-05
"6172---6508",0.0873949579831933,5.09613384463772e-05
"1383---6508",0.181632653061224,5.92253386800648e-05
"8352---6508",0.257870060281313,2.96126697990288e-05
"9489---6508",0.233827493261456,2.96126697990288e-05
"2312---6508",0.212709030100334,5.545579514866e-05
"4658---6508",0.179851250845166,2.96126697990288e-05
"4482---6508",0.262763784887679,2.96126697990288e-05
"1335---6508",0.198198198198198,4.93544490530528e-05
"15943---6508",0.172320217096336,0.000359218231068441
"5673---6508",0.209459459459459,2.96126697990288e-05
"7314---6508",0.169480081026334,4.93544490530528e-05
"76---6508",0.272603670972128,0.00030359329116563
"13922---6508",0.1642905634759,0.000112433905018587
"2912---6508",0.22093023255814,8.9889134045655e-06
"6172---6508",0.125610607117934,5.09613384463772e-05
"4782---6508",0.223657375934738,1.0112527350638e-05
"5183---6508",0.200273410799727,5.61807064835525e-06
"754---6508",0.185135135135135,4.49445670228275e-06
"4459---6508",0.296043656207367,5.61807064835525e-06
"248---6508",0.214438884917798,6.74168459442775e-06
"4172---6508",0.215343203230148,4.83154079430523e-05
"78---6508",0.222147651006711,0.000253936794958044
"6556---6508",0.197909407665505,1.12361412967105e-05
"2312---6508",0.206734006734007,5.545579514866e-05
"8239---6508",0.146375791695989,7.86529854050025e-06
"14420---6508",0.119809394145677,8.9889134045655e-06
"6630---6508",0.199864038069341,4.60681800509073e-05
"8903---6508",0.291019581363943,3.37084275621025e-06
"27---6508",0.219086021505376,3.37084275621025e-06
"4556---6508",0.266534391534392,5.61807064835525e-06
"3171---6508",0.214959568733154,3.37084275621025e-06
"8189---6508",0.164591977869986,6.74168459442775e-06
"849---6508",0.15307486631016,3.37084275621025e-06
"175---6508",0.248823133826496,5.61807064835525e-06
"5394---6508",0.175983436853002,4.49445670228275e-06
"746---6508",0.215540540540541,4.83154079430523e-05
"15943---6508",0.176430976430976,0.000359218231068441
"1823---6508",0.178451178451178,4.49445670228275e-06
"16455---6508",0.285616438356164,1.12361412967105e-05
"9751---6508",0.192852326365475,2.13486686473485e-05
"6172---6829",0.14979079497908,5.09613384463772e-05
"1383---6829",0.222297297297297,5.92253386800648e-05
"8352---6829",0.240268456375839,2.96126697990288e-05
"9489---6829",0.241978609625668,2.96126697990288e-05
"2312---6829",0.191973244147157,5.545579514866e-05
"4658---6829",0.226845637583893,2.96126697990288e-05
"4482---6829",0.225630538513974,2.96126697990288e-05
"1335---6829",0.187239944521498,4.93544490530528e-05
"15943---6829",0.234143049932524,0.000359218231068441
"5673---6829",0.234584450402145,2.96126697990288e-05
"7314---6829",0.221701272605492,4.93544490530528e-05
"76---6829",0.282154882154882,0.00030359329116563
"13922---6829",0.217654986522911,0.000112433905018587
"2912---6829",0.206707734428474,8.9889134045655e-06
"6172---6829",0.198611111111111,5.09613384463772e-05
"4782---6829",0.203665987780041,1.0112527350638e-05
"5183---6829",0.234576271186441,5.61807064835525e-06
"754---6829",0.242098184263618,4.49445670228275e-06
"4459---6829",0.274829931972789,5.61807064835525e-06
"248---6829",0.224663359319631,6.74168459442775e-06
"4172---6829",0.241838774150566,4.83154079430523e-05
"78---6829",0.236859614105123,0.000253936794958044
"6556---6829",0.214630779848171,1.12361412967105e-05
"2312---6829",0.189225589225589,5.545579514866e-05
"8239---6829",0.181437543614794,7.86529854050025e-06
"14420---6829",0.210135135135135,8.9889134045655e-06
"6630---6829",0.230976430976431,4.60681800509073e-05
"8903---6829",0.297315436241611,3.37084275621025e-06
"27---6829",0.211654387139987,3.37084275621025e-06
"4556---6829",0.244694960212202,5.61807064835525e-06
"3171---6829",0.234782608695652,3.37084275621025e-06
"8189---6829",0.205761316872428,6.74168459442775e-06
"849---6829",0.232620320855615,3.37084275621025e-06
"175---6829",0.247145735392881,5.61807064835525e-06
"5394---6829",0.231138545953361,4.49445670228275e-06
"746---6829",0.240133779264214,4.83154079430523e-05
"15943---6829",0.238446081714668,0.000359218231068441
"1823---6829",0.233957219251337,4.49445670228275e-06
"16455---6829",0.26694045174538,1.12361412967105e-05
"9751---6829",0.231438127090301,2.13486686473485e-05
"6508---6829",0.228399196249163,3.37084275621025e-06
"6172---134",0.137089991589571,0.000475639112571289
"1383---134",0.203794799718904,0.000552769773917164
"8352---134",0.250527797325827,0.000276384891242548
"9489---134",0.132183908045977,0.000276384891242548
"2312---134",0.213545266067726,0.00051758737104596
"4658---134",0.206415620641562,0.000276384891242548
"4482---134",0.259676284306826,0.000276384891242548
"1335---134",0.195278969957082,0.000460641479692292
"15943---134",0.207402234636872,0.00335270316388182
"5673---134",0.12723373838456,0.000276384891242548
"7314---134",0.200973574408901,0.000460641479692292
"76---134",0.252503576537911,0.00283353710861733
"13922---134",0.197340797760672,0.00104938301144182
"2912---134",0.218156228008445,8.3896516949343e-05
"6172---134",0.175839885632595,0.000475639112571289
"4782---134",0.210932025227751,9.4383579426028e-05
"5183---134",0.0981104651162791,5.24353209513565e-05
"754---134",0.190775681341719,4.19482584746715e-05
"4459---134",0.285714285714286,5.24353209513565e-05
"248---134",0.101132075471698,6.29223834280415e-05
"4172---134",0.117478510028653,0.000450943763608839
"78---134",0.114367405289492,0.00237007652242359
"6556---134",0.126739926739927,0.000104870641902713
"2312---134",0.202356202356202,0.00051758737104596
"8239---134",0.184571016582552,7.34094459047265e-05
"14420---134",0.185754189944134,8.3896516949343e-05
"6630---134",0.144396551724138,0.000429969638655469
"8903---134",0.295794725588026,3.14611959979865e-05
"27---134",0.20625,3.14611959979865e-05
"4556---134",0.227208976157083,5.24353209513565e-05
"3171---134",0.12051649928264,3.14611959979865e-05
"8189---134",0.202127659574468,6.29223834280415e-05
"849---134",0.211724137931035,3.14611959979865e-05
"175---134",0.208955223880597,5.24353209513565e-05
"5394---134",0.191051136363636,4.19482584746715e-05
"746---134",0.119081779053085,0.000450943763608839
"15943---134",0.213148788927336,0.00335270316388182
"1823---134",0.205698401667825,4.19482584746715e-05
"16455---134",0.272463768115942,0.000104870641902713
"9751---134",0.219596942321056,0.000199254221328741
"6508---134",0.196801112656467,3.14611959979865e-05
"6829---134",0.233748271092669,3.14611959979865e-05
"6172---185",0.125753660637382,0.000577561775585573
"1383---185",0.215807560137457,0.000671220435148261
"8352---185",0.265432098765432,0.000335610222776089
"9489---185",0.160112359550562,0.000335610222776089
"2312---185",0.230094466936572,0.00062849894624082
"4658---185",0.212969283276451,0.000335610222776089
"4482---185",0.267033723331039,0.000335610222776089
"1335---185",0.201539538138558,0.000559350364357537
"15943---185",0.210238907849829,0.00407113952819161
"5673---185",0.159329140461216,0.000335610222776089
"7314---185",0.215885947046843,0.000559350364357537
"76---185",0.236159775753329,0.00344072360827002
"13922---185",0.205460750853242,0.0012742507908595
"2912---185",0.226960110041265,0.000101874341310494
"6172---185",0.178821879382889,0.000577561775585573
"4782---185",0.232605729877217,0.000114608631373326
"5183---185",0.139303482587065,6.36714607180793e-05
"754---185",0.186094069529652,5.09371706552468e-05
"4459---185",0.292393579902303,6.36714607180793e-05
"248---185",0.10655737704918,7.64057507809117e-05
"4172---185",0.0712290502793296,0.000547574566337048
"78---185",0.0760642009769714,0.00287795004318423
"6556---185",0.137311286843997,0.000127342921436159
"2312---185",0.222297297297297,0.00062849894624082
"8239---185",0.189971751412429,8.91400408437443e-05
"14420---185",0.193856655290102,0.000101874341310494
"6630---185",0.168067226890756,0.000522105986211383
"8903---185",0.306675938803894,3.82028805924143e-05
"27---185",0.22192151556157,3.82028805924143e-05
"4556---185",0.227520435967302,6.36714607180793e-05
"3171---185",0.0617543859649123,3.82028805924143e-05
"8189---185",0.209867963863794,7.64057507809117e-05
"849---185",0.223489932885906,3.82028805924143e-05
"175---185",0.23007623007623,6.36714607180793e-05
"5394---185",0.197779319916725,5.09371706552468e-05
"746---185",0.0748775367389783,0.000547574566337048
"15943---185",0.213559322033898,0.00407113952819161
"1823---185",0.219131614654003,5.09371706552468e-05
"16455---185",0.278561354019746,0.000127342921436159
"9751---185",0.228165199729181,0.000241951552809485
"6508---185",0.213315217391304,3.82028805924143e-05
"6829---185",0.238896366083445,3.82028805924143e-05
"134---185",0.121387283236994,0.000356560184182811
"6172---76",0.196779964221825,0.0045898078255467
"1383---76",0.25670775924583,0.00533410093281682
"8352---76",0.274963820549928,0.00266705050774769
"9489---76",0.259721203228173,0.00266705050774769
"2312---76",0.284285714285714,0.00499459885287468
"4658---76",0.251445086705202,0.00266705050774769
"4482---76",0.278222869628551,0.00266705050774769
"1335---76",0.255366395262768,0.00444508412446045
"15943---76",0.267004341534009,0.0323528129028993
"5673---76",0.255147058823529,0.00266705050774769
"7314---76",0.268538516918646,0.00444508412446045
"76---76",0.0728083209509658,0.165357129
"13922---76",0.264069264069264,0.0101263042306882
"2912---76",0.271075581395349,0.000809582054655969
"6172---76",0.235905044510386,0.0045898078255467
"4782---76",0.270367700072098,0.000910779790818324
"5183---76",0.239583333333333,0.00050598876349034
"754---76",0.259712230215827,0.000404791027327985
"4459---76",0.318946598390636,0.00050598876349034
"248---76",0.241835147744946,0.000607186499652695
"4172---76",0.238860482103725,0.00435150339908835
"78---76",0.248905109489051,0.0228706922585848
"6556---76",0.233383685800604,0.00101197752698068
"2312---76",0.27630637079456,0.00499459885287468
"8239---76",0.255018587360595,0.00070838423581505
"14420---76",0.252707581227437,0.000809582054655969
"6630---76",0.248164464023495,0.00414910792676364
"8903---76",0.311355311355311,0.00030359329116563
"27---76",0.260215053763441,0.00030359329116563
"4556---76",0.271088680605624,0.00050598876349034
"3171---76",0.243401759530792,0.00030359329116563
"8189---76",0.251104565537555,0.000607186499652695
"849---76",0.283380681818182,0.00030359329116563
"175---76",0.243920412675018,0.00050598876349034
"5394---76",0.256429096252755,0.000404791027327985
"746---76",0.238269794721408,0.00435150339908835
"15943---76",0.267959770114943,0.0323528129028993
"1823---76",0.251256281407035,0.000404791027327985
"16455---76",0.304542069992554,0.00101197752698068
"9751---76",0.264895908111988,0.001922757317799
"6508---76",0.264557872034508,0.00030359329116563
"6829---76",0.281650071123755,0.00030359329116563
"134---76",0.243609022556391,0.00283353710861733
"185---76",0.240946045824095,0.00344072360827002
"6172---6946",0.136154553817847,5.09613384463772e-05
"1383---6946",0.222598105548038,5.92253386800648e-05
"8352---6946",0.252695417789757,2.96126697990288e-05
"9489---6946",0.243641231593039,2.96126697990288e-05
"2312---6946",0.107432432432432,5.545579514866e-05
"4658---6946",0.228802153432032,2.96126697990288e-05
"4482---6946",0.235576923076923,2.96126697990288e-05
"1335---6946",0.147346368715084,4.93544490530528e-05
"15943---6946",0.216216216216216,0.000359218231068441
"5673---6946",0.227669576897247,2.96126697990288e-05
"7314---6946",0.21327967806841,4.93544490530528e-05
"76---6946",0.287255563047876,0.00030359329116563
"13922---6946",0.207827260458839,0.000112433905018587
"2912---6946",0.184246575342466,8.9889134045655e-06
"6172---6946",0.188325225851286,5.09613384463772e-05
"4782---6946",0.195785180149558,1.0112527350638e-05
"5183---6946",0.217687074829932,5.61807064835525e-06
"754---6946",0.232839838492598,4.49445670228275e-06
"4459---6946",0.271047227926078,5.61807064835525e-06
"248---6946",0.219373219373219,6.74168459442775e-06
"4172---6946",0.229124916499666,4.83154079430523e-05
"78---6946",0.232309746328438,0.000253936794958044
"6556---6946",0.213692946058091,1.12361412967105e-05
"2312---6946",0.100068073519401,5.545579514866e-05
"8239---6946",0.199860237596087,7.86529854050025e-06
"14420---6946",0.191891891891892,8.9889134045655e-06
"6630---6946",0.224242424242424,4.60681800509073e-05
"8903---6946",0.296570275722932,3.37084275621025e-06
"27---6946",0.196908602150538,3.37084275621025e-06
"4556---6946",0.244340878828229,5.61807064835525e-06
"3171---6946",0.22468142186452,3.37084275621025e-06
"8189---6946",0.202061855670103,6.74168459442775e-06
"849---6946",0.200805910006716,3.37084275621025e-06
"175---6946",0.234301147873059,5.61807064835525e-06
"5394---6946",0.216735253772291,4.49445670228275e-06
"746---6946",0.228705566733736,4.83154079430523e-05
"15943---6946",0.218791946308725,0.000359218231068441
"1823---6946",0.22906898861353,4.49445670228275e-06
"16455---6946",0.270401106500691,1.12361412967105e-05
"9751---6946",0.241286863270777,2.13486686473485e-05
"6508---6946",0.21112600536193,3.37084275621025e-06
"6829---6946",0.196512407780013,3.37084275621025e-06
"134---6946",0.211218836565097,3.14611959979865e-05
"185---6946",0.227916385704653,3.82028805924143e-05
"76---6946",0.279600570613409,0.00030359329116563
"6172---2830",0.124768946395564,0.000441664882314214
"1383---2830",0.230294722412611,0.000513286209420776
"8352---2830",0.262396694214876,0.000256643108688356
"9489---2830",0.162921348314607,0.000256643108688356
"2312---2830",0.2289972899729,0.0004806168359127
"4658---2830",0.221691678035471,0.000256643108688356
"4482---2830",0.266390614216701,0.000256643108688356
"1335---2830",0.211228070175439,0.000427738509176636
"15943---2830",0.225409836065574,0.0031132243105605
"5673---2830",0.153254023792862,0.000256643108688356
"7314---2830",0.23082145281738,0.000427738509176636
"76---2830",0.242466713384723,0.00263114155361405
"13922---2830",0.220327421555252,0.000974427064556265
"2912---2830",0.231034482758621,7.79039071969725e-05
"6172---2830",0.188811188811189,0.000441664882314214
"4782---2830",0.242299794661191,8.764189360761e-05
"5183---2830",0.115056818181818,4.86899400091237e-05
"754---2830",0.190573770491803,3.89519535984862e-05
"4459---2830",0.301120448179272,4.86899400091237e-05
"248---2830",0.09375,5.84279264197612e-05
"4172---2830",0.0734265734265734,0.000418733487260839
"78---2830",0.0628930817610063,0.00220078530273308
"6556---2830",0.139068100358423,9.73798800182475e-05
"2312---2830",0.223880597014925,0.0004806168359127
"8239---2830",0.202255109231853,6.81659128303988e-05
"14420---2830",0.206967213114754,7.79039071969725e-05
"6630---2830",0.172148355493352,0.000399257514439564
"8903---2830",0.308977035490605,2.92139671878488e-05
"27---2830",0.224864130434783,2.92139671878488e-05
"4556---2830",0.236986301369863,4.86899400091237e-05
"3171---2830",0.069620253164557,2.92139671878488e-05
"8189---2830",0.225,5.84279264197612e-05
"849---2830",0.231649831649832,2.92139671878488e-05
"175---2830",0.22964509394572,4.86899400091237e-05
"5394---2830",0.208044382801664,3.89519535984862e-05
"746---2830",0.0844972067039106,0.000418733487260839
"15943---2830",0.229308005427408,0.0031132243105605
"1823---2830",0.226594301221167,3.89519535984862e-05
"16455---2830",0.290574060949681,9.73798800182475e-05
"9751---2830",0.235772357723577,0.000185021773625857
"6508---2830",0.217391304347826,2.92139671878488e-05
"6829---2830",0.242055442866802,2.92139671878488e-05
"134---2830",0.117476432197244,0.000272663667233468
"185---2830",0.0690140845070423,0.000331091593653229
"76---2830",0.247050147492625,0.00263114155361405
"6946---2830",0.225762711864407,2.92139671878488e-05
"6172---13922",0.102968460111317,0.00169980705149886
"1383---13922",0.1,0.00197545141836711
"8352---13922",0.263898191560616,0.000987725724493305
"9489---13922",0.227395411605938,0.000987725724493305
"2312---13922",0.221776887107548,0.00184971891465048
"4658---13922",0.12,0.000987725724493305
"4482---13922",0.236824093086927,0.000987725724493305
"1335---13922",0.203319502074689,0.00164620952040918
"15943---13922",0.105370496261047,0.0119816649407584
"5673---13922",0.205145565335139,0.000987725724493305
"7314---13922",0.087956698240866,0.00164620952040918
"76---13922",0.280081577158396,0.0101263042306882
"13922---13922",0.00814111261872456,0.061238994
"2912---13922",0.220477815699659,0.000299823726303234
"6172---13922",0.145048814504881,0.00169980705149886
"4782---13922",0.235772357723577,0.000337301684436264
"5183---13922",0.214774281805746,0.000187389821284647
"754---13922",0.154471544715447,0.000149911863151617
"4459---13922",0.286689419795222,0.000187389821284647
"248---13922",0.220157255182273,0.000224867779417677
"4172---13922",0.217069892473118,0.00161155247529576
"78---13922",0.227364185110664,0.00847001997718114
"6556---13922",0.192762700069589,0.000374779642569294
"2312---13922",0.208473436449227,0.00184971891465048
"8239---13922",0.154385964912281,0.000262345737550707
"14420---13922",0.161924119241192,0.000299823726303234
"6630---13922",0.2,0.0015365965590297
"8903---13922",0.294594594594595,0.000112433905018587
"27---13922",0.235690235690236,0.000112433905018587
"4556---13922",0.265036351619299,0.000187389821284647
"3171---13922",0.218476062036413,0.000112433905018587
"8189---13922",0.0874392782789729,0.000224867779417677
"849---13922",0.196797865243496,0.000112433905018587
"175---13922",0.258562793821357,0.000187389821284647
"5394---13922",0.110650069156293,0.000149911863151617
"746---13922",0.214574898785425,0.00161155247529576
"15943---13922",0.109311740890688,0.0119816649407584
"1823---13922",0.112466124661247,0.000149911863151617
"16455---13922",0.291182501708818,0.000374779642569294
"9751---13922",0.119241192411924,0.000712081327005558
"6508---13922",0.17329737019555,0.000112433905018587
"6829---13922",0.223411371237458,0.000112433905018587
"134---13922",0.203342618384401,0.00104938301144182
"185---13922",0.215739484396201,0.0012742507908595
"76---13922",0.270250896057348,0.0101263042306882
"6946---13922",0.217303822937626,0.000112433905018587
"2830---13922",0.229152542372881,0.000974427064556265
